source identifier	source name	target prefix	predicted identifier	predicted name	true identifier	true name	confidence
doid:0112075	nuclear type mitochondrial complex I deficiency 10	mondo	mondo:0100223	mitochondrial complex I deficiency, nuclear type	mondo:0032616	mitochondrial complex 1 deficiency, nuclear type 10	1.15
ncit:C4348	Non-Functioning Pituitary Neuroendocrine Tumor	mondo	mondo:0003603	non-functioning pituitary gland neoplasm	mondo:0019613	non-functioning pituitary adenoma	1.01
doid:4090	agnosia	mesh	mesh:D001072	Apraxias	mesh:D000377	Agnosia	0.54
doid:12842	Guillain-Barre syndrome	ncit	ncit:C116926	Acute Inflammatory Demyelinating Polyradiculoneuropathy	ncit:C116345	Guillain-Barre Syndrome	0.66
doid:0080931	primary localized cutaneous amyloidosis 2	mondo	mondo:0017817	primary localized amyloidosis	mondo:0013502	amyloidosis, primary localized cutaneous, 2	0.66
ncit:C85045	Retinitis Pigmentosa	doid	doid:0110388	retinitis pigmentosa 10	doid:10584	retinitis pigmentosa	0.84
omim.ps:219000	Fraser syndrome	mondo	mondo:0054737	Fraser syndrome 1	mondo:0009046	Fraser syndrome	0.7
doid:3540	choroid plexus cancer	ncit	ncit:C8568	Adult Choroid Plexus Neoplasm	ncit:C3473	Choroid Plexus Neoplasm	0.79
efo:0003825	serous adenocarcinoma	mondo	mondo:0024621	serous cystadenocarcinoma	mondo:0005278	serous adenocarcinoma	0.86
mondo:0018906	follicular lymphoma	icd11	icd11:549338191	Follicular lymphoma, NOS	icd11:797822185	Follicular lymphoma	0.77
mesh:D014006	Tinea Capitis	doid	doid:13368	tinea profunda	doid:4337	tinea capitis	0.66
mondo:0021312	malignant tumor of adrenal cortex	ncit	ncit:C9325	Adrenal Cortical Carcinoma	ncit:C9327	Malignant Adrenal Cortical Neoplasm	0.84
mondo:0001505	alcoholic hepatitis	ncit	ncit:C34352	Acute Alcoholic Hepatitis	ncit:C34684	Alcoholic Hepatitis	0.68
efo:1001006	Klinefelter's syndrome	icd11	icd11:1472503127	Klinefelter syndrome with karyotype 47,XXY, regular	icd11:1937385304	Klinefelter syndrome	0.76
doid:4606	bile duct cancer	mondo	mondo:0021321	malignant tumor of extrahepatic bile duct	mondo:0003059	bile duct cancer	0.84
doid:2843	long QT syndrome	mondo	mondo:0012737	long QT syndrome 10	mondo:0002442	long QT syndrome	0.62
orphanet:79211	OBSOLETE: Combined hyperlipidemia	mondo	mondo:0011470	hyperlipidemia, combined, 2	mondo:0001807	obsolete familial combined hyperlipidemia	0.89
mondo:0004977	angioimmunoblastic T-cell lymphoma	icd11	icd11:574202966	Angioimmunoblastic T-cell lymphoma	icd11:1254954229	Angioimmunoblastic T-cell lymphoma	0.66
mondo:0015667	acute myeloid leukemia by FAB classification	ncit	ncit:C3171	Acute Myeloid Leukemia	ncit:C27753	Acute Myeloid Leukemia, Not Otherwise Specified	0.83
mondo:0020108	autoimmune hemolytic anemia	icd11	icd11:880772122	Autoimmune haemolytic anaemia, warm type	icd11:1834341306	Acquired haemolytic anaemia, immune	0.74
omim.ps:607411	Patent ductus arteriosus	mondo	mondo:0014878	patent ductus arteriosus 2	mondo:0011827	patent ductus arteriosus	0.6
doid:758	visceral heterotaxy 5	mondo	mondo:0000153	transposition of the great arteries	mondo:0010029	situs inversus	0.55
efo:0007170	bird fancier's lung	icd11	icd11:1368353167	Pigeon fanciers' lung	icd11:912113736	Bird fancier lung	0.71
doid:9296	cleft lip	mondo	mondo:0016044	cleft lip/palate	mondo:0004747	cleft lip	0.54
efo:0005772	neurodegenerative disease	mondo	mondo:0022687	cerebellar degeneration	mondo:0005559	neurodegenerative disease	0.59
mondo:0012348	maturity-onset diabetes of the young type 8	doid	doid:0111106	maturity-onset diabetes of the young type 7	doid:0111105	maturity-onset diabetes of the young type 8	0.78
ncit:C122791	Normokalemic Periodic Paralysis	mondo	mondo:0000995	familial periodic paralysis	mondo:0008225	normokalemic periodic paralysis	0.57
mondo:0021165	Paget disease	ncit	ncit:C3292	Bone Paget Disease	ncit:C7073	Paget Disease	0.56
omim.ps:607634	Osteopetrosis, autosomal dominant	doid	doid:0110938	autosomal dominant osteopetrosis 2	doid:13533	osteopetrosis	0.6
mondo:0033635	mitochondrial complex 4 deficiency, nuclear type 3	doid	doid:0080113	mitochondrial complex III deficiency nuclear type 4	doid:0070492	mitochondrial complex IV deficiency nuclear type 3	1.03
doid:0060760	immunodeficiency with hyper-IgM type 4	ncit	ncit:C129074	Immunodeficiency with Hyper-IgM Type 2	ncit:C564277	NO_NAME_FOUND	0.87
doid:2828	acalculous cholecystitis	mondo	mondo:0002155	cholecystitis	mondo:0006633	acalculous cholecystitis	0.76
mondo:0006921	Actinomycetales infectious disease	ncit	ncit:C34350	Actinomycosis	ncit:C84534	Actinomycetales Infection	0.83
efo:0008526	status epilepticus	icd11	icd11:1734515921	Tonic-clonic status epilepticus	icd11:906174792	Status epilepticus	0.62
doid:5157	benign pleural mesothelioma	ncit	ncit:C4499	Pleural Adenomatoid Tumor	ncit:C9351	Pleural Mesothelial Neoplasm	0.86
ncit:C60709	Appendix Neuroendocrine Neoplasm	mondo	mondo:0015066	neuroendocrine tumor of the appendix, well differentiated, low or intermediate grade	mondo:0024501	appendix neuroendocrine neoplasm	0.8
doid:0050787	juvenile polyposis syndrome	mondo	mondo:0017380	juvenile polyposis syndrome	mondo:0008276	generalized juvenile polyposis/juvenile polyposis coli	0.91
mondo:0012545	neutral lipid storage myopathy	icd11	icd11:690728790	Dorfman-Chanarin disease	icd11:1512138529	Neutral lipid storage myopathy	0.67
ncit:C27855	Multicentric Castleman Disease	mondo	mondo:0035838	idiopathic multicentric Castleman disease	mondo:0019754	multicentric Castleman disease	0.8
orphanet.ordo:803	Amyotrophic lateral sclerosis	doid	doid:0060201	amyotrophic lateral sclerosis type 10	doid:332	amyotrophic lateral sclerosis	0.56
doid:0111452	progressive myoclonus epilepsy 1A	mondo	mondo:0018126	progressive myoclonic epilepsy with dystonia	mondo:0009698	Unverricht-Lundborg syndrome	0.73
mondo:0015274	chronic beryllium disease	icd11	icd11:1722975423	Harmful effects of or exposure to noxious substances, Substances chiefly nonmedicinal as to source, Metals, Beryllium or its compounds	icd11:212013370	Berylliosis	0.54
efo:1002048	kidney failure	icd10	icd10:N17-N19	Renal failure	icd10:N19	Unspecified kidney failure	0.75
mondo:0008760	beta-ketothiolase deficiency	ncit	ncit:C123435	Methionine Adenosyltransferase Deficiency	ncit:C98841	Alpha-Methylacetoacetic Aciduria	0.56
efo:1001155	retinal drusen	doid	doid:0060746	basal laminar drusen	doid:2569	retinal drusen	0.72
ncit:C8269	Adult Anaplastic Ependymoma	doid	doid:5889	anaplastic ependymoma	doid:5890	malignant adult ependymoma	0.96
mondo:0010604	hemophilia B	icd11	icd11:755266992	Hereditary factor IX deficiency	icd11:1901375668	Haemophilia B	0.66
mesh:D012415	Rubinstein-Taybi Syndrome	mondo	mondo:0043195	Rubinstein Taybi like syndrome	mondo:0019188	Rubinstein-Taybi syndrome	0.59
ncit:C6563	Childhood Kidney Neoplasm	mondo	mondo:0021163	kidney neoplasm	mondo:0002730	childhood kidney neoplasm	0.72
icd11:1079140240	Chronic apical periodontitis	mondo	mondo:0004508	periapical periodontitis	mondo:0001251	chronic apical periodontitis	0.59
efo:1000712	hypohidrosis	doid	doid:11156	anhidrosis	doid:11155	hypohidrosis	0.66
mondo:0007130	congenital total pulmonary venous return anomaly	ncit	ncit:C98590	Type I Total Anomalous Pulmonary Venous Return	ncit:C98585, ncit:C85056	Total Anomalous Pulmonary Venous Return, Scimitar Syndrome	0.76
mondo:0036976	benign epithelial neoplasm	ncit	ncit:C7341	Benign Epithelial Skin Neoplasm	ncit:C4092	Benign Epithelial Neoplasm	0.66
doid:0070518	familial multiple lipomatosis	mondo	mondo:0005106	lipoma	mondo:0007909	familial multiple lipomatosis	0.51
mondo:0007565	familial cylindromatosis	ncit	ncit:C205363	Familial Cylindromatosis	ncit:C43352	Turban Tumor Syndrome	0.74
orphanet.ordo:1333	Familial pancreatic carcinoma	doid	doid:4905	pancreatic carcinoma	doid:1793	pancreatic cancer	0.82
efo:1001513	liver neoplasm	doid	doid:3571	liver cancer	doid:916	liver benign neoplasm	0.62
efo:1001451	X-Linked Combined Immunodeficiency Diseases	mondo	mondo:0010315	T-B+ severe combined immunodeficiency due to gamma chain deficiency	mondo:0010730	combined immunodeficiency, X-linked	0.93
doid:3490	Noonan syndrome	ncit	ncit:C176938	Noonan Syndrome 10	ncit:C34854	Noonan Syndrome	0.68
mondo:0006097	atypical lipomatous tumor	ncit	ncit:C176980	Superficial Atypical Lipomatous Tumor/Well Differentiated Liposarcoma	ncit:C4250, ncit:C6505	Well Differentiated Liposarcoma, Atypical Lipomatous Tumor/Well Differentiated Liposarcoma	0.68
doid:4481	allergic rhinitis	mondo	mondo:0024332	perennial allergic rhinitis	mondo:0011786	allergic rhinitis	0.81
mondo:0006834	lip cancer	ncit	ncit:C3490	Lip Carcinoma	ncit:C7485	Malignant Lip Neoplasm	0.74
efo:0007199	central nervous system tuberculosis	icd11	icd11:1199221405	Tuberculous granuloma of brain	icd11:729372485	Tuberculosis of the nervous system	0.69
doid:0080072	intestinal pseudo-obstruction	mondo	mondo:0002803	intestinal pseudo-obstruction	mondo:0000858	neuronal intestinal dysplasia	0.78
mondo:0044923	acute myeloid leukemia with mutated NPM1	doid	doid:0081091	acute myeloid leukemia with mutated RUNX1	doid:0081089	acute myeloid leukemia with mutated NPM1	0.65
omim.ps:237450	Hyperbilirubinemia	mondo	mondo:0024288	hyperbilirubinemia	mondo:0002408	hereditary hyperbilirubinemia	0.7
ncit:C84636	Chronic Inflammatory Demyelinating Polyneuropathy	efo	efo:0009538	chronic inflammatory demyelinating polyneuropathy	efo:1000868	chronic inflammatory demyelinating polyradiculoneuropathy	0.93
ncit:C7572	Kidney Medullary Carcinoma	efo	efo:0003016	collecting duct carcinoma	efo:1000314	Kidney Medullary Carcinoma	0.83
doid:0080315	megalencephalic leukoencephalopathy with subcortical cysts	mondo	mondo:0957534	megalencephalic leukoencephalopathy with subcortical cysts 4, remitting	mondo:0011391	megalencephalic leukoencephalopathy with subcortical cysts	0.63
orphanet:2405	Thickened earlobes-conductive deafness syndrome	mondo	mondo:0043087	thickened earlobes with conductive deafness from incus-stapes abnormalities	mondo:0007504	thickened earlobes-conductive deafness syndrome	0.61
mesh:D004653	Empyema	efo	efo:0009680	pleural empyema	efo:0003097	empyema	0.62
doid:0050133	superficial mycosis	mondo	mondo:0000253	piedra	mondo:0024268	superficial mycosis	0.72
doid:7081	lung mixed small cell and squamous cell carcinoma	mondo	mondo:0003438	combined small cell lung carcinoma	mondo:0004100	lung mixed small cell and squamous cell carcinoma	0.81
orphanet:79084	Familial partial lipodystrophy, Köbberling type	mondo	mondo:0958022	lipodystrophy, familial partial, type 8	mondo:0012072	familial partial lipodystrophy, Kobberling type	0.85
mondo:0035940	B-lymphoblastic leukemia/lymphoma with t(9;22)(q34.1;q11.2)	ncit	ncit:C199210	B Acute Lymphoblastic Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1 with Lymphoid Only Involvement	ncit:C80331	B Lymphoblastic Leukemia/Lymphoma with t(9;22)(q34.1;q11.2); BCR-ABL1	0.71
mondo:0004696	larynx carcinoma in situ	ncit	ncit:C6121	Stage 0 Laryngeal Squamous Cell Carcinoma AJCC v6, v7, and v8	ncit:C9100	Stage 0 Laryngeal Cancer AJCC v6, v7, and V8	0.75
doid:1176	bronchial disease	mondo	mondo:0002807	bronchial neoplasm	mondo:0001358	bronchial disorder	0.67
doid:4434	small intestine neuroendocrine neoplasm	ncit	ncit:C172664	Small Intestinal Neuroendocrine Tumor G3	ncit:C5803	Small Intestinal Neuroendocrine Neoplasm	0.65
ncit:C7724	Small Intestinal Carcinoma	doid	doid:10154	small intestine cancer	doid:4907	small intestine carcinoma	0.8
icd11:857962451	Primary sclerosing cholangitis	mondo	mondo:0018646	sclerosing cholangitis	mondo:0013433	primary sclerosing cholangitis	0.61
efo:1001122	primary Actinomycetales infectious disease	mesh	mesh:D000196	Actinomycosis	mesh:D000193	Actinomycetales Infections	0.92
ncit:C9105	Oropharyngeal Carcinoma	mondo	mondo:0004608	oropharynx cancer	mondo:0044926	oropharyngeal carcinoma	0.81
icd11:1124597954	Pyruvate dehydrogenase complex deficiency	mondo	mondo:0009949	pyruvate carboxylase deficiency disease	mondo:0019169	pyruvate dehydrogenase deficiency	0.64
efo:0000209	T-cell acute lymphoblastic leukemia	ncit	ncit:C199174	T Acute Lymphoblastic Leukemia, Not Otherwise Specified	ncit:C3183	T Acute Lymphoblastic Leukemia	0.74
doid:0060762	restrictive dermopathy	mondo	mondo:0800042	restrictive dermopathy 1	mondo:0031213	restrictive dermopathy	0.57
mondo:0005859	mucocutaneous leishmaniasis	icd11	icd11:124737785	Cutaneous leishmaniasis	icd11:1942095878	Mucocutaneous leishmaniasis	0.7
doid:1205	allergic disease	mondo	mondo:0007817	IgE responsiveness, atopic	mondo:0005271	allergic disease	0.51
mondo:0013411	cataract 16 multiple types	doid	doid:0110234	cataract 4 multiple types	doid:0110250	cataract 16 multiple types	0.84
ncit:C4912	Bladder Carcinoma	mondo	mondo:0001187	urinary bladder cancer	mondo:0004986	urinary bladder carcinoma	1.03
omim.ps:607432	Lissencephaly	mondo	mondo:0030031	lissencephaly 10	mondo:0018838	lissencephaly spectrum disorders	0.51
ncit:C120046	Congenital Fiber-Type Disproportion	mondo	mondo:0800341	congenital myopathy 4A, autosomal dominant	mondo:0009711	congenital fiber-type disproportion myopathy	0.63
doid:13099	Moyamoya disease	mondo	mondo:0009649	moyamoya disease 1	mondo:0016820	Moyamoya disease	0.89
efo:0000221	acute monocytic leukemia	ncit	ncit:C9163	Childhood Acute Monocytic Leukemia	ncit:C4861	Acute Monocytic Leukemia	1.05
doid:8618	oral cavity cancer	ncit	ncit:C8990	Oral Cavity Carcinoma	ncit:C9318	Malignant Floor of the Mouth Neoplasm	0.68
ncit:C75467	Charcot-Marie-Tooth Disease	mondo	mondo:0015358	hereditary motor and sensory neuropathy	mondo:0002316, mondo:0015626	Charcot-Marie-Tooth disease, motor peripheral neuropathy	0.64
mondo:0017276	frontotemporal dementia	ncit	ncit:C34523	Pre-Senile Dementia	ncit:C84719	Frontotemporal Dementia	0.62
mondo:0004779	epididymitis	ncit	ncit:C192120	Epididymal Carcinoma	ncit:C12328	Epididymis	0.64
efo:0007329	interdigitating dendritic cell sarcoma	mondo	mondo:0009975	reticulum cell sarcoma	mondo:0005813	interdigitating dendritic cell sarcoma	0.87
doid:0050452	mevalonic aciduria	mondo	mondo:0017708	mevalonate kinase deficiency	mondo:0012481	mevalonic aciduria	0.85
mondo:0019458	acute basophilic leukemia	ncit	ncit:C7964	Adult Acute Basophilic Leukemia	ncit:C3164	Acute Basophilic Leukemia	0.87
doid:1933	Rubinstein-Taybi syndrome	mondo	mondo:0008393	Rubinstein-Taybi syndrome due to CREBBP mutations	mondo:0019188	Rubinstein-Taybi syndrome	0.62
ncit:C120198	46,XY Gonadal Dysgenesis	mondo	mondo:0009299	46 XX gonadal dysgenesis	mondo:0010765	46,XY complete gonadal dysgenesis	0.63
mesh:D009290	Narcolepsy	mondo	mondo:0016158	narcolepsy-cataplexy syndrome	mondo:0021107	narcolepsy	0.66
mondo:0009666	holocarboxylase synthetase deficiency	ncit	ncit:C99247	Neonatal Holocarboxylase Synthetase Deficiency	ncit:C98842	Holocarboxylase Synthetase Deficiency	0.9
efo:0007143	alveolar soft part sarcoma	ncit	ncit:C8092	Childhood Alveolar Soft Part Sarcoma	ncit:C3750, ncit:C7943	Alveolar Soft Part Sarcoma, Adult Alveolar Soft Part Sarcoma	0.81
ncit:C2969	Cushing Syndrome	doid	doid:3947	adrenal gland hyperfunction	doid:446	primary hyperaldosteronism	0.57
mondo:0019329	microcystic lymphatic malformation	ncit	ncit:C8965	Lymphangioma	ncit:C45485	Lymphangioma Circumscriptum	0.65
mondo:0006032	cystitis	ncit	ncit:C83816	Infectious Cystitis	ncit:C26738	Cystitis	0.63
doid:0111390	mucopolysaccharidosis Ih	mondo	mondo:0800088	lysosomal storage disease with skeletal involvement	mondo:0011758	Hurler syndrome	0.58
efo:0007261	epiglottitis	mondo	mondo:0041366	acute epiglottitis	mondo:0005753	epiglottitis	1.03
doid:5890	malignant adult ependymoma	ncit	ncit:C9092	Adult Ependymoma	ncit:C8269	Adult Anaplastic Ependymoma	0.7
ncit:C74986	Van der Woude Syndrome	mondo	mondo:0011712	van der Woude syndrome 2	mondo:0019508	van der Woude syndrome	0.52
ncit:C75479	Hypogonadotropic Hypogonadism with Anosmia	doid	doid:0090089	hypogonadotropic hypogonadism 10 with or without anosmia	doid:3614	Kallmann syndrome	0.6
efo:1000309	Juvenile Myelomonocytic Leukemia	icd11	icd11:2073226578	Chronic myelomonocytic leukaemia	icd11:1786015803	Juvenile myelomonocytic leukaemia	0.77
mondo:0002352	larynx cancer	doid	doid:2600	laryngeal carcinoma	doid:2596	larynx cancer	0.77
mondo:0010635	hypogonadotropic hypogonadism 1 with or without anosmia	doid	doid:0090089	hypogonadotropic hypogonadism 10 with or without anosmia	doid:0090094	hypogonadotropic hypogonadism 1 with or without anosmia	0.85
mondo:0004211	L-cell glucagon-like peptide-producing neuroendocrine tumor	doid	doid:8151	appendiceal L-cell glucagon-like peptide producing tumor	doid:7402	L-cell glucagon-like peptide producing tumor	0.52
ncit:C129930	MASA Syndrome	mondo	mondo:0017140	L1 syndrome	mondo:0010559	MASA syndrome	0.56
efo:1001469	Mantle cell lymphoma	icd11	icd11:884742888	Classical mantle cell lymphoma	icd11:1804127841	Mantle cell lymphoma	0.8
mondo:0008947	bilateral striopallidodentate calcinosis	icd11	icd11:353555427	Primary familial brain calcification	icd11:1081370436	Bilateral striopallidodentate calcinosis	0.57
doid:37	skin disease	mondo	mondo:0100118	hereditary skin disorder	mondo:0005093	skin disorder	0.6
doid:4972	myelodysplastic/myeloproliferative neoplasm	ncit	ncit:C27780	Myelodysplastic/Myeloproliferative Neoplasm, Not Otherwise Specified	ncit:C27262	Myelodysplastic/Myeloproliferative Neoplasm	0.83
doid:6947	sphenoidal sinus benign neoplasm	ncit	ncit:C4422	Benign Sphenoid Sinus Neoplasm	ncit:C6792	Sphenoid Sinus Neoplasm	1.01
mesh:D014437	Typhus, Endemic Flea-Borne	mondo	mondo:0001246	typhus	mondo:0000330	endemic typhus	0.81
hp:0005912	Biliary atresia	mondo	mondo:0008867	biliary atresia	mondo:0028737	obsolete biliary atresia disorder	0.55
mondo:0001246	typhus	doid	doid:0050481	endemic typhus	doid:11256	typhus	0.66
doid:0050634	alopecia universalis	mondo	mondo:0007082	alopecia areata 1	mondo:0008757	alopecia universalis congenita	0.61
orphanet:313808	Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia	mondo	mondo:0030796	leukoencephalopathy, hereditary diffuse, with spheroids	mondo:0800027	leukoencephalopathy, diffuse hereditary, with spheroids 1	0.84
mondo:0018044	idiopathic hypersomnia	ncit	ncit:C84781	Idiopathic Hypersomnolence	ncit:C116343	Idiopathic Hypersomnia	0.91
mondo:0008493	overhydrated hereditary stomatocytosis	doid	doid:0111577	dehydrated hereditary stomatocytosis 2	doid:0111562	overhydrated hereditary stomatocytosis	0.65
omim.ps:311200	Orofaciodigital syndrome	mondo	mondo:0008137	orofaciodigital syndrome X	mondo:0015375	orofaciodigital syndrome	0.7
doid:2986	IgA glomerulonephritis	ncit	ncit:C35280	Focal Glomerulonephritis	ncit:C34643	IgA Nephropathy	0.92
efo:1000809	anterior ischemic optic neuropathy	icd11	icd11:620581484	Ischaemic optic neuropathy	icd11:632323575	Anterior ischemic optic neuropathy	0.73
omim.ps:254770	Epilepsy, myoclonic juvenile	mondo	mondo:0011491	epilepsy, idiopathic generalized, susceptibility to, 7	mondo:0009696	juvenile myoclonic epilepsy	0.51
efo:0008617	Medullary Cystic Kidney Disease Type I	ncit	ncit:C123167	Autosomal Dominant Polycystic Kidney Disease Type I	ncit:C123171	Medullary Cystic Kidney Disease Type I	0.71
omim.ps:190300	Tremor, hereditary essential	mondo	mondo:0030027	tremor, hereditary essential, 6	mondo:0003233	essential tremor	0.6
